guest_satisfication,host_reviews,monthly_price_factor,picture_count,price,response_rate,reviews_count,weekly_price_factor,listing_key
93,163,0.85,13,105,100,90,1.0,6492232
93,1337,0.8,50,105,100,81,1.0,11580672
89,214,0.8,24,103,100,65,0.85,20266011
88,200,0.75,23,111,100,74,0.85,28448685
93,99,1.0,21,104,100,55,0.79,24595146
94,691,0.8,18,105,100,207,1.0,6129089
99,71,1.0,39,104,100,29,1.0,30177984
94,672,1.0,29,109,91,116,1.0,2909401
97,37,0.8,13,105,100,37,0.9,9179400
96,2185,0.95,34,107,100,18,0.95,29338166
100,17,1.0,35,108,100,16,1.0,26332852
91,209,0.9,48,105,90,47,0.95,20267036
98,126,0.9,68,109,0,88,0.93,18060834
99,77,0.8,24,105,100,63,0.9,17866090
99,37,0.9,29,103,100,29,1.0,28659369
90,339,1.0,29,105,100,47,1.0,569027
96,671,1.0,44,105,98,14,1.0,28346418
100,1,1.0,29,107,100,1,1.0,35426809
92,66,0.67,24,111,100,46,0.9,4917849
95,134,1.0,17,104,100,31,1.0,19313289
98,61,0.8,54,103,100,36,0.9,17475102
98,49,0.7000000000000001,14,104,100,33,0.9,12515375
95,107,0.9,36,103,100,29,0.97,28629144
98,25,1.0,23,107,100,25,0.9,11677488
93,53,1.0,25,109,100,17,1.0,13820978
90,77,0.65,12,105,90,4,0.85,237075
88,619,0.85,25,103,100,24,0.96,21515369
92,379,0.75,40,103,100,17,0.9,33113077
99,32,1.0,38,109,100,32,1.0,32616452
92,76,0.9,21,103,100,35,0.95,27634050
99,77,0.85,26,109,100,67,0.95,16946820
93,74,1.0,20,103,100,47,0.84,19533306
90,36,0.7000000000000001,23,103,100,31,0.9,21613381
100,5,0.75,9,105,90,5,0.79,34253692
93,175,0.58,16,103,100,88,0.79,16577693
93,671,1.0,69,105,98,30,1.0,24774373
83,11,0.65,19,107,0,11,0.92,5956459
99,126,0.9,37,103,100,37,0.95,24893287
91,671,0.8,27,105,98,16,0.95,27526495
96,40,0.8,28,105,100,17,0.9,13913839
79,136,1.0,29,111,100,31,1.0,8407622
90,48,1.0,11,104,100,25,1.0,10908981
93,540,0.9,20,103,100,6,0.95,33213352
98,26,1.0,38,109,75,25,1.0,21623630
95,169,1.0,40,107,100,65,1.0,18585556
92,671,0.85,38,108,98,15,1.0,29856364
77,108,1.0,18,105,100,7,1.0,21471344
98,25,0.9,19,103,100,25,0.95,23243134
96,67,1.0,41,104,100,31,1.0,7431762
95,182,0.85,71,105,92,35,0.9,25569624
98,134,1.0,47,103,93,44,1.0,20494270
93,671,1.0,35,108,98,6,1.0,28346445
95,296,1.0,10,104,100,21,1.0,22293089
100,1,0.61,20,103,100,1,0.85,33492527
95,96,1.0,30,104,100,12,1.0,21908773
78,671,0.9,13,105,98,12,1.0,30866145
0,308,0.65,33,105,100,0,0.85,35606605
97,14,1.0,19,105,100,6,1.0,15523899
95,63,0.79,39,105,90,58,1.0,16441754
98,36,0.8300000000000001,32,105,100,10,0.95,17699393
91,21,0.61,25,103,67,21,0.81,4829164
100,22,1.0,8,108,80,2,1.0,30400730
100,25,1.0,26,103,100,1,1.0,33365700
92,87,0.75,19,105,100,26,0.9,20944834
0,30,0.85,32,107,100,0,0.9,33972145
100,15,1.0,15,103,100,15,0.79,22266730
0,1,0.65,5,105,0,0,0.85,36033058
97,47,1.0,19,108,100,20,0.95,31295217
100,2,1.0,38,109,0,2,1.0,17892827
88,30,0.85,31,107,100,5,0.9,33972419
91,33,1.0,22,109,89,30,1.0,23559247
91,308,0.7000000000000001,34,105,100,25,0.85,26397329
20,2185,1.0,24,104,100,1,1.0,31190781
0,0,0.8,13,103,0,0,0.9,32427450
0,107,0.9,36,103,100,0,1.0,35536273
0,109,1.0,15,104,100,0,1.0,35972466
90,22,1.0,9,108,80,2,1.0,30400174
0,93,0.85,19,105,95,0,0.92,35832910
87,4,0.85,23,105,100,3,1.0,23597026
0,633,1.0,33,105,100,0,1.0,32606500
100,30,0.85,31,107,100,2,0.9,33972468
0,671,1.0,26,103,98,0,1.0,35884634
100,30,0.85,32,107,100,1,0.9,33593658
100,10,0.75,29,104,100,10,0.85,23207779
88,9,1.0,17,111,100,8,1.0,22941512
90,11,0.79,23,109,89,2,0.9,34111528
95,76,0.7000000000000001,22,103,100,48,1.0,17700336
0,633,1.0,32,105,100,0,1.0,32606724
93,22,1.0,10,108,80,3,1.0,30400523
100,1,1.0,45,103,100,1,1.0,35317543
90,5,0.75,38,109,0,3,1.0,16396277
0,0,0.85,34,103,50,0,0.9,32356470
0,165,1.0,20,108,100,0,1.0,36037212
90,93,0.8,14,105,95,2,0.9,29162957
99,22,1.0,47,109,100,22,1.0,26275294
100,5,0.78,20,105,0,5,1.0,14787808
96,27,0.93,105,105,100,9,0.97,22763946
0,39,1.0,15,108,100,0,1.0,24956819
96,134,1.0,12,103,93,9,1.0,25547698
100,1360,1.0,38,105,81,3,1.0,32590404
0,0,1.0,7,109,0,0,1.0,23770550
100,30,0.85,31,107,100,1,0.9,33970817
100,25,1.0,17,104,100,1,0.79,34328765
100,3,0.9,11,103,100,3,0.9,33188718
0,229,0.7000000000000001,8,105,100,0,0.9,31208407
90,290,1.0,13,105,100,16,1.0,18524405
0,0,0.8,13,103,0,0,0.9,35446614
91,631,0.6000000000000001,24,105,100,9,0.9,26259996
0,4,1.0,9,105,100,0,1.0,28154786
100,7,0.75,31,105,50,2,0.9,31836049
100,30,0.85,31,107,100,1,0.9,33971068
100,276,0.85,14,103,86,4,0.9,32871285
96,146,1.0,24,105,100,9,1.0,17993453
0,0,1.0,6,103,0,0,1.0,35838082
96,107,0.85,18,105,100,5,0.9,20651447
60,25,1.0,16,103,100,1,1.0,32162926
0,3,1.0,10,103,93,0,1.0,35534869
0,0,0.85,6,109,0,0,1.0,23770825
67,339,1.0,22,105,100,4,1.0,16254736
80,1,0.62,14,103,100,1,0.79,21836634
97,94,1.0,16,103,94,6,1.0,30419159
100,2,0.85,13,109,0,2,1.0,16442428
95,30,0.85,16,107,100,4,0.9,33972647
0,30,0.85,31,107,100,0,0.9,33970867
100,13,1.0,24,103,100,9,1.0,23681937
95,6,0.85,13,105,80,4,1.0,32158323
0,2,0.85,3,105,0,1,1.0,5240375
93,8,1.0,14,103,0,8,1.0,23715671
93,67,1.0,42,104,100,16,1.0,7478902
100,671,1.0,20,105,98,3,1.0,31990743
0,0,1.0,8,105,75,0,1.0,33158792
0,5,0.75,14,103,80,0,0.9,34466096
0,92,0.9,30,104,100,0,0.95,35681393
100,14,1.0,19,103,100,3,1.0,30204607
100,5,0.53,29,103,100,3,0.76,21840775
0,30,0.85,32,107,100,0,0.9,33971132
0,4,1.0,10,105,100,0,1.0,28224884
0,93,0.8,16,105,95,0,0.9,29829892
100,5,1.0,8,103,0,1,0.84,22177851
0,3,1.0,6,105,0,0,1.0,32064880
97,276,0.85,19,103,86,7,0.9,33139539
100,8,0.94,12,103,100,3,0.95,17224871
97,10,0.8,46,103,100,7,0.94,12991375
0,30,0.85,31,107,100,0,0.9,33972379
100,6,0.8,61,103,0,2,0.9,18360002
100,1,1.0,23,103,100,1,1.0,25401435
96,631,0.75,23,105,100,11,1.0,26261150
100,2,1.0,22,109,0,2,1.0,27679246
85,43,0.95,27,109,100,4,1.0,33477272
0,0,1.0,16,105,0,0,1.0,21713429
100,55,1.0,17,103,100,2,1.0,28808692
75,16,0.65,19,103,100,4,0.85,29779995
88,39,0.95,48,109,100,20,1.0,27455356
0,0,1.0,10,109,0,0,1.0,28031312
96,266,1.0,20,105,90,21,1.0,8564829
0,4,1.0,4,103,0,4,0.9,35743842
0,9,1.0,25,111,0,0,1.0,31866055
0,30,0.85,31,107,100,0,0.9,33971026
0,7,0.6000000000000001,31,105,50,0,0.85,31519633
0,0,0.6000000000000001,15,103,100,0,0.79,22213025
100,1,0.6000000000000001,44,103,60,1,0.93,26086636
0,8,1.0,25,105,0,0,1.0,24769319
95,78,0.9,18,105,100,16,1.0,22601308
100,2,0.6000000000000001,25,109,0,2,0.95,32845342
83,43,0.95,25,107,100,6,1.0,33475553
0,1,1.0,40,105,0,0,1.0,33296426
97,162,0.68,18,104,100,55,0.84,53291
100,40,0.9,57,107,100,3,0.9,21777863
0,0,1.0,15,105,0,0,1.0,28867244
0,1,0.85,34,103,100,0,0.95,34480080
100,269,1.0,18,105,74,1,1.0,26009248
100,11,1.0,21,103,100,1,0.79,33369384
0,13,0.75,38,109,100,0,0.9,35847847
0,1,1.0,37,109,0,0,1.0,21677929
93,236,0.9,62,105,100,9,0.95,19363888
0,0,1.0,6,103,0,0,1.0,15182053
100,14,0.85,20,109,100,5,0.9,15768937
0,0,0.8,15,103,0,0,0.9,35687952
100,207,1.0,10,105,80,1,1.0,18096485
96,60,0.85,28,105,100,10,1.0,22515042
95,338,0.75,41,103,100,15,0.85,11754245
0,0,1.0,1,103,0,0,1.0,24535570
100,6,1.0,17,109,0,4,1.0,26555222
0,3,1.0,16,105,0,0,1.0,35646659
91,296,0.6000000000000001,26,104,100,16,0.8,4746974
100,103,1.0,15,105,100,1,1.0,15068712
100,1,0.5,28,109,100,1,0.8,34346375
90,78,0.9,17,105,100,10,1.0,22582983
0,0,0.8,27,103,0,0,0.9,35287207
0,30,0.85,31,107,100,0,0.9,33970955
100,50,1.0,9,104,100,2,1.0,19962456
0,0,1.0,9,103,0,0,1.0,30155903
100,1,0.8,11,103,100,1,0.9,33718535
0,9,1.0,4,107,0,1,1.0,22649083
100,5,1.0,19,103,100,5,1.0,30763528
100,93,0.8200000000000001,40,107,95,1,0.9,26608200
0,0,1.0,8,103,67,0,1.0,35907204
0,57,1.0,13,109,100,0,1.0,31543134
40,74,1.0,17,108,83,1,1.0,31831615
0,65,1.0,25,103,100,0,1.0,34046280
93,50,1.0,12,104,100,3,1.0,19965660
90,60,0.85,28,105,100,16,0.9,22402466
0,67,1.0,34,104,100,0,1.0,7436677
0,0,1.0,55,103,100,0,1.0,33607837
0,54,1.0,12,103,100,0,1.0,17572706
0,67,1.0,38,104,100,0,1.0,10597403
91,62,0.85,9,105,83,26,0.94,7662711
90,6,0.85,12,101,80,2,1.0,12889931
98,60,0.85,30,105,100,10,1.0,22672477
0,0,1.0,15,103,0,0,1.0,26782811
100,6,1.0,15,103,100,2,1.0,32529880
0,16,1.0,18,105,100,0,1.0,35837059
90,146,0.75,24,105,100,8,1.0,16632617
100,4,0.85,13,109,100,1,0.9,33855610
100,6,0.65,9,109,100,4,0.9,20364099
0,0,1.0,25,105,100,0,1.0,27575099
0,0,1.0,1,105,0,0,1.0,36023642
100,3,1.0,27,107,100,2,1.0,30563972
0,14,1.0,13,105,100,0,1.0,26565970
100,4,1.0,29,103,100,4,1.0,33405226
0,3,0.75,9,103,20,0,0.85,34016444
87,6,0.71,10,105,0,3,0.99,5380700
100,107,1.0,21,105,100,3,1.0,25107190
100,9,0.85,13,105,0,8,0.95,17139060
100,6,0.65,20,105,100,5,0.85,29313651
0,30,0.85,31,107,100,0,0.9,33972309
0,0,1.0,18,105,80,0,1.0,34274662
100,59,1.0,76,105,100,16,1.0,21489953
96,30,0.85,16,107,100,5,0.9,33972722
80,67,1.0,38,104,100,6,1.0,9097291
93,296,0.7000000000000001,15,105,100,12,0.9,17961806
0,617,1.0,32,103,100,0,1.0,35944331
100,9,0.9,19,103,100,2,1.0,31711929
96,276,0.85,14,103,86,11,0.9,32841131
100,43,1.0,19,107,100,12,1.0,30741216
100,49,0.76,8,103,100,2,0.95,25548232
82,11,0.6000000000000001,22,103,100,11,0.88,29515088
94,54,0.7000000000000001,13,107,100,54,0.9,21723235
90,24,0.9,11,103,100,6,0.95,31378905
90,94,1.0,16,103,94,2,1.0,28491304
91,296,0.6000000000000001,16,105,100,76,0.9,143689
100,54,0.9,27,108,100,54,1.0,29683130
88,78,1.0,42,103,100,42,1.0,23744399
95,134,1.0,13,111,100,27,1.0,15098735
94,134,1.0,12,104,100,37,1.0,15100194
87,87,0.68,21,105,100,31,0.9,8643320
100,671,0.85,23,105,98,1,1.0,32383204
0,0,1.0,7,105,0,0,1.0,27248832
97,107,0.9,46,109,100,35,1.0,28735197
90,66,0.67,37,111,100,20,0.9,105697
93,285,0.67,28,104,100,41,0.93,13193409
97,194,0.85,20,107,100,7,1.0,29334132
80,14,1.0,54,105,100,5,0.71,15437684
97,337,0.75,38,103,100,86,0.85,14106235
100,71,1.0,23,103,100,52,1.0,23671585
95,672,1.0,28,109,91,65,1.0,4428659
95,53,1.0,13,109,100,23,1.0,13880848
94,231,0.8,63,105,100,25,0.95,31038865
94,57,0.72,22,109,100,47,0.9,21661148
95,99,1.0,19,103,100,35,0.79,24593548
96,1,0.7000000000000001,46,105,0,39,0.9,9787763
91,672,1.0,15,109,91,50,1.0,12203927
95,211,0.98,27,105,100,58,0.98,19120251
97,85,0.74,20,103,90,49,0.9,20608018
94,2185,0.95,51,104,100,110,0.95,12034430
94,589,1.0,49,104,100,148,1.0,1928586
99,39,1.0,95,109,100,39,1.0,23269582
91,165,1.0,42,120,100,133,1.0,5250985
91,2185,0.95,30,117,100,77,0.95,20818528
95,309,0.9,23,113,100,43,0.95,22689901
93,299,0.8,20,116,100,81,0.9,14897896
89,189,0.8,45,112,100,147,1.0,1080393
95,90,1.0,34,112,100,90,1.0,6820618
99,270,0.85,47,119,100,176,0.97,8014788
96,753,1.0,37,112,100,259,0.9,6632731
96,188,1.0,43,113,100,187,1.0,6420817
97,753,1.0,27,112,100,198,0.9,13660084
92,3334,1.0,25,119,100,123,1.0,17878850
92,2551,1.0,21,112,97,107,1.0,726188
90,589,1.0,37,117,100,209,1.0,1092204
97,1213,0.8300000000000001,40,112,100,428,0.98,220674
95,134,0.92,41,119,100,134,1.0,9032547
99,150,1.0,33,120,100,41,1.0,29159634
93,420,0.9,30,117,94,54,0.95,19567718
94,76,0.9,23,112,100,41,0.95,28082551
100,533,1.0,43,112,100,64,1.0,24522215
98,57,1.0,13,116,100,57,1.0,23998990
92,209,0.9,55,112,90,35,0.95,20272817
81,1419,0.85,37,117,100,20,0.9,24645630
95,96,0.85,43,116,100,70,0.9,16898015
96,214,0.8,25,116,100,69,0.85,18707418
94,68,0.75,16,119,100,30,0.9,28582354
93,3334,1.0,24,121,100,112,1.0,17712654
98,32,0.8,9,112,100,32,1.0,30735732
95,631,1.0,35,119,100,57,1.0,21228871
96,40,1.0,27,116,0,40,0.85,15337896
97,753,1.0,27,112,100,141,0.91,15873912
91,2551,1.0,46,112,97,35,1.0,13924914
97,41,0.75,17,119,100,27,0.95,19921710
93,19,1.0,13,116,90,8,1.0,30733749
95,2551,1.0,34,117,97,121,1.0,4841042
92,2551,1.0,32,117,97,84,1.0,7361782
91,2185,0.95,41,117,100,50,0.95,19972912
94,3334,1.0,25,119,100,89,1.0,17842007
97,67,1.0,36,120,100,65,1.0,9476051
96,107,0.9,43,117,100,34,0.95,14030909
99,379,0.95,53,112,100,56,1.0,12232518
92,198,0.88,19,117,100,91,0.99,5945760
83,339,1.0,31,119,100,26,1.0,772515
98,285,0.67,28,116,100,32,0.93,13549545
97,38,0.8,35,112,100,37,1.0,8033668
97,1,0.7000000000000001,101,119,0,14,0.9,23956096
91,2185,1.0,43,117,100,66,1.0,7127186
88,473,0.9,20,119,97,30,1.0,24397802
89,3334,1.0,28,119,100,98,1.0,18360006
98,753,0.93,49,117,100,12,0.95,31127498
93,2185,0.95,46,117,100,22,0.95,21863141
97,13,1.0,21,119,100,13,1.0,27869647
99,27,0.65,33,119,100,26,0.95,16037911
95,2551,1.0,21,117,97,71,1.0,701215
91,3334,1.0,24,119,99,71,1.0,20094377
90,28,1.0,23,112,100,12,1.0,29966924
98,2551,1.0,23,119,97,48,1.0,20433414
86,339,1.0,32,119,100,40,1.0,569052
98,114,0.7000000000000001,16,112,100,8,0.95,17384444
97,51,1.0,13,119,100,20,1.0,22924292
94,114,0.8,14,112,100,17,0.9,21228481
90,114,0.8,55,112,100,45,0.9,20688265
96,3334,1.0,23,119,100,86,1.0,17864350
89,3334,1.0,30,119,100,74,1.0,20011864
100,14,0.9,53,121,0,4,0.9,11907241
100,0,0.75,36,116,0,4,0.9,33222776
90,107,0.7000000000000001,42,112,100,18,1.0,8562892
91,3334,1.0,25,121,100,56,1.0,17830620
100,50,0.9,37,121,100,8,1.0,18019508
93,3334,1.0,28,119,100,27,1.0,17829774
100,671,1.0,44,117,98,4,1.0,33349145
94,3334,1.0,26,120,100,23,1.0,24774909
100,8,0.7000000000000001,30,112,100,7,0.9,14606237
98,29,0.8,81,112,100,26,0.95,21838252
97,15,0.8,24,119,100,15,0.9,21382272
93,3334,1.0,27,121,100,61,1.0,17748648
0,15,0.9,14,119,100,0,0.95,31686490
99,59,1.0,76,119,100,25,1.0,20886272
100,22,0.8,12,112,100,4,0.9,34255842
99,4,0.85,98,117,0,49,1.0,21439783
91,2185,0.93,37,117,100,9,0.95,24378079
93,46,0.8,46,116,100,22,0.9,29193030
84,21,1.0,18,113,86,19,1.0,22700522
94,39,0.9,65,119,100,28,0.95,4699676
0,14,1.0,16,112,100,0,1.0,35803761
0,15,0.9,20,112,90,0,0.95,29593399
96,12,0.75,38,117,100,5,0.85,29780778
95,3334,1.0,20,119,100,41,1.0,21110124
100,308,1.0,18,117,100,1,1.0,33830039
100,165,1.0,24,120,100,3,1.0,33746680
0,0,0.8,30,119,0,0,0.9,35188037
100,22,1.0,9,115,80,1,1.0,30400927
0,9,0.88,17,112,100,0,0.9,36056212
0,296,0.75,9,119,100,0,0.9,34202266
90,84,0.92,24,120,100,14,0.95,26749583
87,107,0.7000000000000001,41,112,100,26,0.84,3916802
0,671,1.0,16,117,98,0,1.0,34951736
73,473,0.9,19,119,97,3,0.95,34154622
92,296,0.9,6,119,100,6,0.9,20571124
70,14,0.9,25,121,0,2,0.9,22144262
91,26,0.9,15,119,100,19,1.0,22174496
0,84,1.0,19,117,100,0,1.0,12536137
97,293,1.0,46,113,100,22,1.0,18652887
95,47,1.0,20,116,100,15,0.95,31314257
100,21,0.95,40,117,100,1,0.95,34904739
85,110,0.75,7,121,56,83,0.76,12973838
0,820,1.0,20,116,98,0,1.0,36073663
0,25,1.0,22,117,100,0,1.0,35384906
0,820,1.0,17,116,98,0,1.0,36073283
100,17,1.0,14,119,100,1,1.0,27398521
98,31,0.79,32,121,75,26,0.95,13713047
88,16,0.75,23,120,100,16,0.9,13958746
100,5,1.0,38,112,100,3,1.0,30882616
0,3,0.7000000000000001,16,116,100,0,0.9,27787930
0,820,1.0,19,116,98,0,1.0,36069734
0,820,1.0,20,116,98,0,1.0,36074235
80,2,0.75,8,116,0,2,0.9,28224164
96,107,0.7000000000000001,24,117,100,15,0.98,4729230
0,820,1.0,21,116,98,0,1.0,36074735
0,269,1.0,13,112,74,0,1.0,18929848
0,1,1.0,23,112,100,0,1.0,30954219
97,496,1.0,13,116,100,23,1.0,14348642
0,84,1.0,7,117,100,0,1.0,24374372
100,12,0.8,14,115,100,5,0.95,16902431
93,25,1.0,13,120,100,8,1.0,32214678
96,64,0.72,46,119,100,64,0.9,7749908
100,339,0.9,41,119,100,9,1.0,30200653
0,84,1.0,11,117,100,0,1.0,12536845
89,161,1.0,25,119,100,25,1.0,5182179
0,53,0.95,12,112,100,0,1.0,34053099
100,1,1.0,23,112,100,1,1.0,27633640
100,102,1.0,12,112,60,4,1.0,23063373
0,0,1.0,20,112,0,0,1.0,26163996
100,1,1.0,13,119,0,1,1.0,24940693
0,269,1.0,8,112,74,0,1.0,24692157
0,0,1.0,24,119,100,0,0.95,35768554
99,59,0.85,28,112,100,54,0.9,10154624
100,9,1.0,12,112,100,1,1.0,28252643
0,40,1.0,65,117,100,0,1.0,30320667
0,0,0.85,23,117,0,0,0.9,34310634
89,61,0.9,15,116,90,54,0.95,7037021
0,0,0.9,9,120,0,0,1.0,33535254
91,161,0.66,36,119,100,59,0.67,3540441
80,7,1.0,17,117,67,1,1.0,29150540
0,88,0.85,32,113,100,0,0.9,27988879
90,34,1.0,10,112,100,2,1.0,12888594
86,62,0.85,9,112,71,7,0.94,14040069
0,2,0.51,9,112,90,0,0.79,33660645
0,0,0.8,10,119,0,0,0.85,32061970
90,19,0.8,14,119,100,4,0.85,17621417
100,161,0.7000000000000001,18,116,100,1,0.8,26783960
100,4,0.75,52,120,100,3,0.9,24120157
92,37,1.0,24,112,0,12,1.0,11263774
100,28,0.7000000000000001,10,119,0,4,1.0,11622563
0,0,1.0,24,121,100,0,0.95,35769606
0,39,0.78,24,113,100,0,0.95,27787384
0,7,0.9,3,112,100,0,1.0,19482777
100,7,0.64,30,112,100,6,0.8,30094039
92,12,1.0,17,112,50,12,1.0,5437804
100,6,0.8,19,116,100,4,0.9,32092468
0,16,0.7000000000000001,68,115,90,0,0.8,32633133
97,17,1.0,9,119,100,7,1.0,21701350
0,9,1.0,10,112,100,0,0.9,35454798
90,26,0.7000000000000001,15,112,100,9,0.8300000000000001,18805360
0,9,1.0,4,113,0,1,1.0,22650116
100,6,0.8,60,112,100,6,0.85,33662402
93,3,0.5,37,119,100,3,0.8,28414415
95,4,1.0,22,112,67,4,1.0,29361758
40,4,0.9,13,117,0,1,0.95,11677587
96,80,1.0,18,119,100,5,0.9,29382917
94,13,1.0,18,119,100,10,1.0,29052087
0,181,0.9,11,112,100,0,1.0,32864825
0,1,0.7000000000000001,6,119,0,1,0.79,15394701
100,3,0.7000000000000001,36,121,100,3,0.79,31690245
20,4,0.6000000000000001,13,112,0,1,0.9,30500138
100,3,0.56,40,113,100,3,0.79,27238577
100,123,0.65,34,112,100,1,0.8,18614972
0,9,1.0,4,112,0,1,0.8,11499106
0,1,1.0,29,113,0,0,1.0,32967271
97,210,1.0,25,119,80,12,1.0,2217848
90,62,0.85,9,112,83,2,0.94,9527446
0,97,1.0,11,117,100,1,0.95,25774404
0,1,1.0,4,115,0,0,1.0,29885467
0,0,0.84,4,116,0,0,0.87,30824829
92,10,0.51,15,115,100,10,0.79,20832816
100,302,1.0,23,120,100,4,1.0,14260993
96,31,1.0,7,117,50,27,1.0,10415457
100,17,1.0,9,119,100,10,1.0,20209503
100,54,0.53,21,112,100,1,0.94,1308640
95,302,1.0,20,120,100,4,1.0,10929824
87,35,1.0,9,121,88,9,1.0,16481102
94,34,1.0,9,112,100,30,1.0,4097198
0,114,1.0,30,117,100,0,1.0,22266130
100,146,0.75,22,115,100,4,1.0,13829776
40,1,1.0,6,119,0,1,1.0,18458651
0,0,1.0,2,112,0,0,1.0,20137324
100,44,0.7000000000000001,33,119,100,2,0.81,19733833
0,0,0.51,15,113,0,0,0.79,33404671
100,34,0.65,20,112,100,3,0.95,21386234
100,146,0.8,28,119,100,2,0.8,19053643
96,78,0.9,29,112,0,5,0.95,29648502
0,146,1.0,21,119,100,0,1.0,33073393
100,1,0.71,19,119,0,1,0.84,23566210
80,7,1.0,19,117,57,1,1.0,29076302
95,22,0.85,30,112,100,14,1.0,9649667
86,161,1.0,36,119,100,41,1.0,3542612
92,151,0.85,84,112,100,33,0.95,16019900
0,2,0.93,11,119,0,2,0.95,18391533
97,23,0.75,58,117,100,14,0.9,29684425
0,0,0.8,44,116,100,0,0.9,35127880
0,5,1.0,16,120,0,0,1.0,22447177
70,4,0.9,35,119,0,4,0.99,14501975
97,26,1.0,21,119,100,7,0.95,29623844
100,152,1.0,7,120,80,6,1.0,22628838
0,12,0.85,14,112,97,0,0.95,35652078
0,0,1.0,27,119,100,0,0.95,35769174
100,22,0.8,14,112,100,1,0.95,27395411
0,9,0.89,14,112,100,0,0.9,33806655
100,5,0.8,29,112,100,3,0.95,27695445
0,0,0.9,63,117,0,0,0.95,23400956
0,9,0.85,28,117,0,0,0.9,31863992
100,5,1.0,45,121,80,3,0.85,27399063
100,17,0.7000000000000001,49,119,100,1,0.9,33994122
90,369,1.0,23,116,100,4,1.0,2105434
72,43,0.9,25,120,100,5,1.0,33476357
90,6,1.0,23,112,0,6,1.0,10099763
0,0,1.0,19,120,100,0,1.0,32820003
94,182,1.0,21,119,100,7,1.0,13751680
87,73,1.0,16,112,90,13,0.77,971315
0,0,1.0,25,119,100,0,0.95,35769463
99,44,0.85,36,119,100,43,1.0,2189489
90,369,0.53,16,119,100,2,1.0,17777980
0,0,1.0,7,120,100,0,1.0,32820006
0,269,1.0,20,112,74,0,1.0,21430554
0,0,1.0,7,120,100,0,1.0,32820009
0,43,0.9,21,116,100,0,0.95,35551016
0,1,0.6000000000000001,69,119,100,0,1.0,34887638
0,0,1.0,24,121,100,0,0.95,35768829
80,295,0.9,80,116,100,3,0.95,33514143
0,114,0.76,8,112,100,0,0.9,35030015
90,2,0.75,43,120,100,2,0.85,33407889
80,1,0.85,12,120,100,1,0.95,28246137
0,3,0.8,15,112,100,0,0.9,35428576
93,293,1.0,51,113,100,58,1.0,9051210
100,19,1.0,17,116,90,3,1.0,30008747
93,4,0.8,18,119,0,3,1.0,13079921
95,296,0.8,8,112,100,4,0.95,28388241
100,47,1.0,22,116,100,6,0.95,31313202
100,4,0.8,22,113,100,3,0.95,34947889
100,36,0.75,17,119,100,1,0.9,35637152
97,473,0.9,19,119,97,6,0.95,32703843
98,10,0.75,60,121,100,9,1.0,25917479
85,46,0.8,22,117,100,16,0.9,29039260
89,96,1.0,51,121,100,15,1.0,21896725
98,30,1.0,48,113,100,30,1.0,22601245
99,3,0.8,33,116,0,31,0.9,22566842
0,10,1.0,15,119,100,1,1.0,24491386
87,15,0.9,26,112,90,15,0.95,21457188
80,7,0.75,33,112,100,1,0.95,24476827
89,339,1.0,27,119,100,32,1.0,772498
89,339,1.0,17,119,100,17,1.0,798149
87,6,0.63,14,116,100,6,0.85,32341725
91,672,1.0,18,116,91,13,1.0,21121432
98,86,0.85,38,117,100,25,0.9,15833137
93,114,0.7000000000000001,19,112,100,6,0.95,17297719
87,27,1.0,20,119,100,27,1.0,29164512
98,25,0.95,25,119,100,18,0.95,28389201
98,35,1.0,25,117,100,33,0.85,23397956
86,16,1.0,30,119,100,13,1.0,30084086
94,182,0.85,48,117,92,90,0.92,15656295
93,2551,1.0,40,117,97,82,1.0,131632
89,3334,1.0,21,119,100,70,1.0,17843795
100,31,1.0,42,113,100,17,1.0,17976127
100,343,1.0,22,116,100,44,0.9,26202769
96,680,0.6000000000000001,36,117,100,30,0.91,13572258
95,2551,1.0,30,117,97,146,1.0,88064
92,2185,1.0,27,117,100,10,1.0,24600513
94,1337,0.9,36,119,100,45,0.97,16230615
87,184,0.99,36,119,100,85,1.0,2057083
84,591,0.8,35,113,97,22,0.9,12114695
93,207,1.0,52,112,80,34,1.0,4186522
93,142,1.0,60,112,100,21,1.0,24681041
90,3334,1.0,29,119,100,129,1.0,4645012
94,2551,1.0,21,117,97,114,1.0,246240
91,16,0.65,38,116,90,15,0.85,12540029
92,2185,0.95,55,112,100,61,0.95,16378772
94,443,1.0,46,115,100,117,1.0,7821180
97,56,1.0,60,116,100,56,1.0,23305152
95,2551,1.0,26,117,97,136,1.0,132061
93,214,0.8,38,116,100,73,0.85,20227782
90,2185,0.9,49,117,100,242,0.95,966319
96,329,1.0,58,117,100,108,1.0,19264814
94,443,1.0,45,130,100,162,1.0,3939584
98,125,1.0,40,130,100,57,1.0,445405
90,633,1.0,21,125,100,26,1.0,16453830
94,114,0.8,50,125,100,68,0.9,18477483
97,119,0.65,31,124,100,78,1.0,13727846
99,0,1.0,30,127,0,71,0.85,6273830
94,99,0.9,58,125,100,96,0.95,16359501
97,142,1.0,53,123,100,54,1.0,19720776
99,753,1.0,32,123,100,43,0.95,27961216
96,2551,1.0,34,130,97,97,1.0,11599445
91,208,0.7000000000000001,55,127,100,54,0.9,22105749
92,2185,1.0,25,125,100,197,1.0,6677192
93,114,0.9,109,125,100,114,1.0,2756146
